Date,Open,High,Low,Close,Adj_Close,Volume
20-08-2008,97.649826,98.774826,96.536079,97.571075,85.456085,333796
21-08-2008,97.199829,97.424828,94.049835,94.82608,83.051926,714067
22-08-2008,93.847336,94.949837,92.587334,93.948586,82.283371,454031
25-08-2008,95.624832,96.749832,94.083588,94.421082,82.697205,406978
26-08-2008,94.499832,96.71608,94.049835,96.446083,84.470772,454640
27-08-2008,96.749832,97.762329,95.399834,95.703583,83.820488,351360
28-08-2008,95.849831,97.199829,92.159836,93.149834,81.583817,817108
29-08-2008,94.499832,97.762329,94.106087,97.267326,85.190056,522774
01-09-2008,96.299828,98.662331,95.399834,97.604828,85.485641,502347
02-09-2008,97.874825,102.982323,97.874825,101.497322,88.894821,790628
04-09-2008,100.124825,101.474823,98.999825,100.822327,88.30365,450663
05-09-2008,98.662331,99.449821,95.444832,95.906082,83.997833,626321
08-09-2008,97.199829,100.574821,96.974831,97.728577,85.594032,498156
09-09-2008,97.728577,98.999825,96.074829,97.683578,85.554626,463045
10-09-2008,97.874825,99.112328,96.749832,97.346077,85.259026,735005
11-09-2008,97.424828,97.424828,95.399834,96.05233,84.125916,834463
12-09-2008,96.524834,96.761078,92.756088,94.443581,82.716911,1533109
15-09-2008,94.049835,94.049835,86.399849,90.517342,79.278168,638405
16-09-2008,87.524849,89.752342,85.499847,88.143593,77.199173,879845
17-09-2008,89.977341,90.674843,87.254845,89.943588,78.775673,1114619
18-09-2008,86.624847,92.452339,85.274849,89.347343,78.253448,647232
19-09-2008,91.12484,95.624832,90.944839,93.791084,82.145424,568476
22-09-2008,95.399834,95.624832,91.799835,93.228584,81.652786,354418
23-09-2008,90.674843,91.68734,87.356094,87.851097,76.942978,622663
24-09-2008,88.199844,88.874847,82.147354,83.418602,73.06086,2254808
25-09-2008,83.699852,84.374855,78.378609,79.402359,69.543297,3304401
26-09-2008,79.424858,80.279861,76.781113,77.343613,67.740189,1645140
29-09-2008,78.727364,78.727364,74.272369,77.197365,67.612091,1263988
30-09-2008,72.674873,79.829857,71.324875,76.42112,66.93222,1144975
01-10-2008,77.174866,78.974861,76.061119,78.547363,68.794456,974423
03-10-2008,76.724869,79.132362,76.083618,76.724869,67.198265,626507
06-10-2008,75.824867,75.824867,70.672379,71.909874,62.981121,1611758
07-10-2008,72.674873,74.474869,66.262383,68.984879,60.419323,1481575
08-10-2008,67.499878,67.724884,60.074894,63.528637,55.640541,2645075
10-10-2008,60.749893,62.448639,56.249901,59.276146,51.91608,2237719
13-10-2008,59.174896,65.002388,59.174896,63.314888,55.45335,1097797
14-10-2008,66.599884,72.20237,64.889885,65.677383,57.522503,1957078
15-10-2008,63.224888,66.262383,61.087395,62.302391,54.566563,1253753
16-10-2008,61.424892,63.899887,53.673656,62.51614,54.753777,1615696
17-10-2008,62.51614,65.182388,57.374901,57.9599,50.763268,827117
20-10-2008,58.499897,65.024887,58.499897,63.146137,55.305542,2268692
21-10-2008,63.776138,67.387383,63.483639,66.68988,58.409283,1276882
22-10-2008,65.261131,67.274879,61.469891,62.831139,55.029659,1522775
23-10-2008,60.299892,67.927383,58.747398,61.256142,53.650219,2315515
24-10-2008,60.479893,61.402393,50.759911,52.908657,46.339207,1162935
27-10-2008,51.749908,53.099907,40.882427,49.601162,43.44239,5200409
29-10-2008,53.999905,59.084896,51.299911,57.67865,50.516941,1725483
31-10-2008,56.249901,65.699883,56.249901,61.233643,53.630516,2307821
03-11-2008,61.064892,65.227386,59.703644,62.156139,54.438465,1000379
04-11-2008,62.999889,62.999889,56.396152,59.174896,51.8274,2816200
05-11-2008,60.749893,62.51614,58.072399,60.783642,53.236397,1914167
06-11-2008,58.724895,61.649891,54.708652,56.947399,49.87648,1771287
07-11-2008,56.497402,59.579895,55.192402,58.601147,51.324898,1375922
10-11-2008,59.624893,61.19989,58.994896,60.626144,53.09845,796459
11-11-2008,59.804893,61.95364,54.899902,55.754902,48.83205,1348477
12-11-2008,54.922401,58.781147,53.831154,55.69865,48.782784,1351477
14-11-2008,56.474899,58.353645,52.244907,54.202404,47.472321,1782216
17-11-2008,53.234905,57.363647,51.873657,56.688648,49.649857,1449753
18-11-2008,54.337402,55.574902,51.299911,51.71616,45.294777,1890292
19-11-2008,51.862408,53.099907,49.499912,50.073662,43.856224,1559478
20-11-2008,47.474915,50.39991,46.799919,49.409912,43.274887,1474504
21-11-2008,47.924915,52.739906,47.924915,51.70491,45.284927,1444295
24-11-2008,51.749908,53.122406,49.949913,52.571159,46.043613,1133659
25-11-2008,53.774906,54.899902,50.66991,51.479908,45.087864,1068432
26-11-2008,52.874908,54.956154,51.974911,54.224903,47.492016,1327886
27-11-2008,54.224903,54.224903,54.224903,54.224903,47.492016,0
28-11-2008,53.324905,56.699902,52.649906,54.742405,47.945271,1629593
01-12-2008,54.989902,56.238651,51.581158,52.604908,46.07317,970379
02-12-2008,51.682407,52.874908,49.961163,52.391159,45.885971,786272
03-12-2008,52.649906,53.099907,49.049915,50.174911,43.944908,1733718
04-12-2008,50.512409,52.649906,49.859913,52.289909,45.797291,1086624
05-12-2008,52.424908,52.649906,50.467411,51.108662,44.762711,1122384
08-12-2008,52.199909,55.102402,52.199909,53.617405,46.959961,1640531
10-12-2008,53.437405,59.456146,53.437405,58.871147,51.561363,1697487
11-12-2008,59.174896,59.174896,54.967403,56.249901,49.265583,1124153
12-12-2008,54.899902,54.899902,51.974911,53.707405,47.038784,1075952
15-12-2008,54.674904,55.799904,52.256157,52.829906,46.270237,1213259
16-12-2008,52.649906,54.202404,52.199909,53.864906,47.176727,751205
17-12-2008,54.224903,55.946152,52.661156,54.674904,47.886139,967992
18-12-2008,54.899902,58.049896,54.674904,56.17115,49.196617,2858867
19-12-2008,56.249901,57.813648,55.124905,56.002399,49.048817,658698
22-12-2008,55.799904,57.037399,54.033653,55.484901,48.595577,883050
23-12-2008,54.911152,55.766151,54.112404,54.641155,47.856586,742085
24-12-2008,55.304901,57.329899,51.299911,52.289909,45.797291,3321250
26-12-2008,52.874908,53.527405,50.66991,51.086159,44.743004,1350086
29-12-2008,51.187408,51.637409,48.194916,51.119911,44.772568,1520304
30-12-2008,51.783661,53.324905,50.647411,52.976158,46.398331,1383144
31-12-2008,53.054909,53.538654,51.952408,52.548656,46.023914,1043041
02-01-2009,55.968651,56.9249,54.112404,54.652405,47.866451,1157775
05-01-2009,55.327404,56.4524,54.472404,55.271152,48.408371,978806
06-01-2009,56.013653,56.114902,53.347404,54.618652,47.836884,997450
07-01-2009,55.484901,56.114902,51.299911,54.742405,47.945271,1330153
09-01-2009,52.874908,57.374901,52.874908,56.396152,49.393681,2033932
12-01-2009,53.999905,55.799904,49.499912,51.15366,44.80212,4150269
13-01-2009,48.374916,55.124905,44.99992,54.247406,47.511738,17669648
14-01-2009,55.102402,57.0149,53.549908,54.888653,48.073353,4940613
15-01-2009,52.874908,53.954906,49.117413,52.942406,46.368767,3736255
16-01-2009,53.099907,54.337402,51.52491,53.516155,46.871273,1788132
19-01-2009,53.324905,53.774906,51.53616,52.211159,45.728321,1251464
20-01-2009,51.749908,52.762405,50.456161,51.266159,44.900654,1148690
21-01-2009,50.557411,50.602409,48.374916,49.443665,43.304447,2977849
22-01-2009,49.499912,51.322411,47.969917,48.959915,42.880772,1702718
23-01-2009,48.622414,49.162415,46.822418,48.116165,42.141781,1427118
27-01-2009,49.229912,51.502411,48.363667,50.883659,44.565647,1236851
28-01-2009,51.299911,53.617405,51.299911,52.728657,46.181561,1276864
29-01-2009,53.279907,53.279907,49.747414,50.97366,44.644478,1418549
30-01-2009,49.724911,52.649906,49.724911,51.99741,45.541115,1989070
02-02-2009,51.749908,51.749908,48.633663,49.522411,43.373428,941930
03-02-2009,49.904911,51.659908,49.162415,50.433662,44.171524,1068184
04-02-2009,50.849911,52.177406,50.006161,50.38866,44.132114,790423
05-02-2009,50.624912,51.25491,48.712414,49.432411,43.294601,973321
06-02-2009,50.287411,51.187408,49.747414,50.38866,44.132114,1027868
09-02-2009,51.05241,51.187408,49.184914,50.894909,44.575504,986223
10-02-2009,50.69241,51.637409,49.949913,50.748661,44.447411,917766
11-02-2009,49.522411,50.568661,49.274914,49.938663,43.737991,865881
12-02-2009,49.949913,50.321159,49.207413,50.01741,43.806965,832037
13-02-2009,50.231163,51.074909,49.961163,50.377411,44.122265,476818
16-02-2009,50.624912,50.624912,48.228664,48.554916,42.526066,780072
17-02-2009,48.599915,48.599915,46.518669,47.182419,41.323978,755525
18-02-2009,46.799919,47.812416,46.462418,47.036167,41.195885,601841
19-02-2009,47.081165,49.904911,46.68742,49.578663,43.422691,2317306
20-02-2009,49.612411,49.612411,47.317417,48.442413,42.427513,1928794
24-02-2009,47.767414,48.239914,46.912418,47.744915,41.816628,684472
25-02-2009,48.374916,49.274914,47.947414,48.926163,42.8512,789548
26-02-2009,49.297413,49.904911,47.947414,48.588665,42.555607,1001730
27-02-2009,48.599915,49.038666,45.956169,46.653667,40.86087,1437584
02-03-2009,45.056171,46.338669,43.874924,45.641171,39.974094,968948
03-03-2009,44.99992,46.304916,44.89867,45.112419,39.510998,935912
04-03-2009,45.337421,46.529919,45.08992,46.31617,40.565285,815752
05-03-2009,46.799919,47.024918,45.911167,46.40617,40.644104,501347
06-03-2009,45.899918,48.554916,45.708672,47.969917,42.013695,1215139
09-03-2009,47.024918,47.429916,45.922421,46.293667,40.545574,337302
12-03-2009,47.249916,48.307415,46.833668,47.722416,41.796925,982521
13-03-2009,48.599915,50.827412,48.149914,50.523663,44.250351,2007590
16-03-2009,50.602409,51.51366,49.949913,51.356159,44.979485,831454
17-03-2009,51.299911,51.738659,49.612411,51.14241,44.792271,807876
18-03-2009,51.412411,53.516155,51.299911,51.89616,45.452435,910272
19-03-2009,51.851158,53.032406,51.33366,52.357407,45.856407,1154579
20-03-2009,52.424908,52.874908,51.131161,52.076157,45.610073,625654
23-03-2009,52.424908,54.112404,52.424908,53.786156,47.107758,849583
24-03-2009,54.314903,56.013653,53.842403,54.517403,47.748207,1525593
25-03-2009,54.438656,56.1824,53.932404,54.539906,47.76791,852219
26-03-2009,54.674904,58.814896,54.506153,57.284901,50.172081,1281415
27-03-2009,57.757397,58.263649,55.372402,56.947399,49.87648,882103
30-03-2009,55.912403,56.137402,53.572407,54.247406,47.511738,552992
31-03-2009,54.472404,55.631153,54.472404,55.214905,48.359097,365231
01-04-2009,55.349903,57.149899,53.999905,56.609901,49.580883,475111
02-04-2009,57.38615,61.188641,57.38615,60.806145,53.256096,1076624
06-04-2009,61.222393,62.729889,59.084896,60.626144,53.09845,1053104
08-04-2009,59.399895,64.979889,58.049896,63.472389,55.591297,1809727
09-04-2009,64.124886,65.249886,61.19989,61.694893,54.034492,1006432
13-04-2009,62.52739,62.999889,58.612396,60.524895,53.009781,2037794
15-04-2009,58.499897,61.177391,56.249901,60.524895,53.009781,2252217
16-04-2009,60.749893,63.787388,59.174896,62.24614,54.517296,2373115
17-04-2009,62.999889,65.677383,59.174896,61.717392,54.054203,2128061
20-04-2009,61.874889,63.326138,60.187393,61.559891,53.91626,890943
21-04-2009,60.749893,63.427387,59.264896,61.706142,54.044357,886077
22-04-2009,62.98864,66.363632,61.559891,63.37114,55.502609,4102429
23-04-2009,63.483639,71.99987,63.483639,70.413628,61.670658,6294664
24-04-2009,70.503624,71.99987,67.747383,70.177376,61.463757,2623884
27-04-2009,69.164879,73.563622,68.624878,73.068619,63.99601,2454084
28-04-2009,73.12487,73.78862,70.222374,70.964874,62.153465,1354397
29-04-2009,69.974876,74.699867,69.974876,74.362366,65.129089,1681389
30-04-2009,74.362366,74.362366,74.362366,74.362366,65.129089,0
04-05-2009,75.149864,82.541107,74.958618,82.034859,71.84893,2670502
05-05-2009,82.574852,83.4636,79.514862,82.889854,72.597778,1497504
06-05-2009,82.799858,84.239853,79.649857,80.819855,70.784798,2251715
07-05-2009,80.999855,86.163597,79.514862,85.511101,74.893555,2018719
08-05-2009,84.374855,86.039848,79.424858,79.874863,69.957123,1673011
11-05-2009,80.549858,80.988609,76.702362,78.614861,68.853577,954632
12-05-2009,78.524864,85.25235,77.714867,84.431099,73.947639,1925972
13-05-2009,83.249855,87.963593,82.237358,84.318604,73.849113,1933301
14-05-2009,82.124855,83.677353,80.617355,81.978607,71.799667,952463
15-05-2009,83.249855,86.062347,82.462357,84.993599,74.440315,1264317
18-05-2009,94.499832,96.749832,90.528587,95.546082,83.682503,60257
19-05-2009,98.549828,100.79982,85.61235,86.827347,76.046356,3170116
20-05-2009,85.499847,89.831093,84.622353,88.829842,77.800209,1358664
21-05-2009,88.199844,89.099846,83.992355,84.50985,74.016624,817472
22-05-2009,84.374855,85.04985,81.899857,82.957352,72.656883,3678530
25-05-2009,83.249855,84.149849,80.752357,82.496101,72.252907,689076
26-05-2009,83.249855,85.477348,82.878601,83.767349,73.366295,1224779
27-05-2009,85.499847,86.37735,83.474854,85.173599,74.597946,989268
28-05-2009,85.499847,87.029846,81.44986,82.889854,72.597778,1574113
29-05-2009,84.959854,86.17485,83.249855,85.848602,75.189125,902206
01-06-2009,86.579849,89.774841,85.724846,89.482346,78.371704,1150882
02-06-2009,90.224838,91.799835,87.412346,88.053596,77.120346,1120948
03-06-2009,88.874847,89.99984,87.29985,89.077347,78.016998,587983
04-06-2009,88.874847,89.099846,87.311096,87.952347,77.031677,448311
05-06-2009,88.874847,90.629845,86.93985,88.379845,77.40609,1314531
08-06-2009,87.749847,92.474838,87.749847,91.349838,80.007309,2046399
09-06-2009,90.449844,97.863579,89.324844,95.343582,83.505173,2325990
10-06-2009,95.624832,102.149818,95.48983,97.35733,85.268883,2999751
11-06-2009,96.749832,97.649826,93.847336,95.231087,83.406624,668094
12-06-2009,96.05233,96.727333,91.12484,92.238586,80.785721,737205
15-06-2009,92.024841,94.466087,88.424843,90.393593,79.1698,1271460
16-06-2009,89.99984,90.247345,87.29985,89.324844,78.233757,1123930
17-06-2009,88.897346,89.099846,84.4086,85.196098,74.617661,1019752
18-06-2009,85.466103,87.941093,83.272354,84.993599,74.440315,976957
19-06-2009,85.499847,86.399849,84.374855,85.657349,75.021629,800530
22-06-2009,85.949852,87.716095,84.183601,85.117348,74.548676,991490
23-06-2009,83.249855,85.882347,83.249855,84.734848,74.213676,1083730
24-06-2009,84.599854,88.391098,83.452354,85.781097,75.130005,998201
25-06-2009,86.624847,86.93985,82.799858,84.284851,73.819542,923877
26-06-2009,85.499847,87.074844,84.161102,86.332352,75.612816,660818
29-06-2009,86.399849,86.512344,84.656097,85.196098,75.403725,559792
30-06-2009,87.749847,87.749847,84.374855,84.9711,75.204575,434942
01-07-2009,85.274849,86.399849,83.812355,85.1511,75.363884,863650
02-07-2009,85.499847,86.298599,84.037354,85.781097,75.921478,266302
03-07-2009,84.374855,87.29985,84.374855,86.748596,76.777771,417862
06-07-2009,86.748596,87.974846,82.799858,83.497353,73.900238,652098
07-07-2009,84.149849,86.309845,83.272354,84.68985,74.955666,346178
08-07-2009,81.517357,85.488602,81.517357,83.992355,74.338318,371316
09-07-2009,84.397354,85.43235,82.462357,83.733604,74.109329,432147
10-07-2009,85.04985,88.424843,84.374855,86.55735,76.608498,1916607
13-07-2009,85.724846,88.694847,85.724846,87.682343,77.604202,788828
14-07-2009,88.874847,91.349838,87.671097,90.056091,79.705124,929268
15-07-2009,91.349838,93.307335,90.832344,92.89109,82.214264,703645
16-07-2009,94.376083,95.624832,93.284836,93.701088,82.931168,942334
17-07-2009,93.599838,98.212326,92.542336,96.61483,85.51001,1664380
20-07-2009,97.548576,108.674812,97.548576,103.51107,91.613594,3973086
21-07-2009,104.399818,105.749817,101.474823,103.038567,91.195396,1326855
22-07-2009,102.374817,105.772316,100.462326,101.474823,89.811394,4246545
23-07-2009,101.699821,103.927315,101.249825,102.656067,90.85685,3264223
24-07-2009,103.499817,103.949821,101.947319,103.364822,91.484154,826837
27-07-2009,103.274818,105.524818,102.937317,103.443565,91.553848,713516
28-07-2009,103.499817,105.322311,101.699821,104.399818,92.400177,710210
29-07-2009,103.972321,105.929817,102.464821,105.007317,92.937836,796201
30-07-2009,105.074814,111.599808,104.512314,109.923553,97.289017,1987270
31-07-2009,110.249809,111.599808,108.562309,110.396057,97.707237,829663
03-08-2009,110.542305,111.329803,109.169807,110.486053,97.78688,602743
04-08-2009,111.374802,111.374802,107.111061,108.528557,96.054367,386871
05-08-2009,107.999809,113.399803,107.549812,112.06105,99.180847,813010
06-08-2009,112.1623,114.9748,111.037308,112.106056,99.220657,1550767
07-08-2009,110.317307,114.749802,110.249809,112.252304,99.350113,1757469
10-08-2009,113.399803,117.483543,112.094803,115.391045,102.12809,2329848
11-08-2009,115.807297,117.449791,112.837303,114.648552,101.470924,1516771
12-08-2009,114.299797,114.524796,109.574806,113.872299,100.783905,876677
13-08-2009,114.749802,116.684792,114.254799,115.987297,102.655807,726245
14-08-2009,115.874794,116.099792,112.499802,114.783546,101.590416,561885
17-08-2009,112.499802,114.727303,110.981056,111.689804,98.852264,647627
18-08-2009,111.689804,114.727303,111.622307,112.634804,99.688652,554067
19-08-2009,112.499802,112.949799,109.631058,111.026054,98.264801,597121
20-08-2009,112.7248,114.941048,112.218552,113.512299,100.465279,610952
21-08-2009,112.499802,115.976044,111.881058,115.188545,101.948853,530987
24-08-2009,115.874794,118.529793,115.863548,117.956039,104.398262,637303
25-08-2009,115.874794,123.502281,115.25605,122.512283,108.430809,1794438
26-08-2009,122.928535,127.327278,121.567284,125.381027,110.969833,1613993
27-08-2009,125.549782,128.812271,123.637283,127.901024,113.200165,1339189
28-08-2009,127.124779,129.127274,125.144783,126.922279,112.333931,817539
31-08-2009,125.887276,125.887276,123.367287,123.918533,109.67543,431769
01-09-2009,124.874779,127.574776,123.974785,125.77478,111.318298,473569
02-09-2009,125.549782,127.124779,124.222282,124.773529,110.432159,621792
03-09-2009,125.099777,125.77478,122.219788,123.884781,109.645554,685592
04-09-2009,123.749786,125.324783,123.187286,124.199783,109.924355,331333
07-09-2009,127.349777,127.349777,123.794785,124.829781,110.481941,628289
08-09-2009,124.829781,125.954781,123.783531,124.177284,109.904427,614392
09-09-2009,123.997284,124.199783,121.061035,122.006035,107.98275,690845
10-09-2009,123.52478,124.177284,121.499786,122.433533,108.361107,606303
11-09-2009,121.499786,125.437279,121.499786,124.301033,110.013962,685818
14-09-2009,124.28978,126.393532,123.412285,125.482277,111.059441,743627
15-09-2009,126.427277,127.079781,125.144783,125.77478,111.318298,726765
16-09-2009,126.382278,127.124779,124.278534,124.85228,110.501862,444449
17-09-2009,124.85228,129.206024,124.85228,127.372276,112.732208,1061788
18-09-2009,126.764778,128.756027,126.674782,127.844772,113.150391,798156
22-09-2009,128.452271,130.274765,127.799774,129.487274,114.604095,596867
23-09-2009,129.599777,130.702271,126.461029,127.451027,112.801903,530232
24-09-2009,127.349777,131.174774,125.999779,130.263519,115.29113,805694
25-09-2009,129.329773,131.399765,126.71978,127.608528,112.941307,657836
29-09-2009,128.249771,132.389771,128.249771,131.062271,115.99807,1218624
30-09-2009,130.612274,136.124756,130.612274,135.393509,119.831459,2063554
01-10-2009,133.01976,138.149765,133.01976,136.563507,120.867012,2035528
05-10-2009,138.824753,138.824753,134.999756,136.912262,121.175682,861561
06-10-2009,137.249756,139.499756,133.199768,134.70726,119.224113,843237
07-10-2009,134.999756,135.899765,128.486023,128.947281,114.126183,1271144
08-10-2009,129.374771,130.499771,126.247276,127.147278,112.533073,1359442
09-10-2009,129.374771,130.724777,123.412285,124.391029,110.093636,1961554
12-10-2009,124.874779,129.577271,124.64978,129.104767,114.265564,724867
13-10-2009,129.104767,129.104767,129.104767,129.104767,114.265564,0
14-10-2009,130.274765,132.187271,129.599777,130.758514,115.729225,706681
15-10-2009,131.557266,132.412262,127.349777,129.374771,114.504524,677152
16-10-2009,129.374771,131.624771,128.317276,128.992279,114.166008,578156
20-10-2009,129.374771,134.088516,129.374771,131.512268,116.396347,751041
21-10-2009,130.499771,134.774765,130.499771,132.052261,116.874283,1014486
22-10-2009,132.074768,133.649765,129.14978,129.791016,114.872925,509072
23-10-2009,131.624771,133.762268,131.174774,132.524765,117.292473,605027
26-10-2009,133.199768,135.224762,132.524765,133.031021,117.740555,776036
27-10-2009,132.749771,139.049759,132.749771,135.933517,120.309387,2435457
28-10-2009,137.024765,141.277252,133.424759,140.276001,124.152802,2432222
29-10-2009,139.049759,142.064758,138.149765,140.647247,124.481354,1390553
30-10-2009,141.749756,143.999741,134.156021,136.721008,121.006393,1235188
03-11-2009,136.124756,137.024765,129.408524,130.758514,115.729225,836041
04-11-2009,130.499771,136.282257,130.499771,134.054764,118.646606,640650
05-11-2009,134.099762,135.449768,129.678528,134.617264,119.144455,576085
06-11-2009,136.124756,137.474762,133.897263,134.763519,119.273895,1013326
09-11-2009,134.999756,136.574753,133.874771,135.607269,120.020668,487925
10-11-2009,137.249756,137.924759,132.344772,133.481018,118.138809,711556
11-11-2009,133.874771,139.27475,133.424759,138.656006,122.718987,1225882
12-11-2009,138.374756,141.637253,138.374756,140.647247,124.481354,1064917
13-11-2009,140.39975,142.852249,139.724762,142.357254,125.99482,837001
16-11-2009,142.874756,143.977249,140.849747,143.144745,126.691803,650574
17-11-2009,143.122253,146.080994,143.099747,144.517242,127.906532,867081
18-11-2009,144.674744,148.049744,144.224747,145.102249,128.424301,1088784
19-11-2009,144.449753,147.149734,144.044754,145.214752,128.523865,909299
20-11-2009,144.224747,146.924744,141.839752,146.238495,129.429977,799081
23-11-2009,145.360992,147.599747,145.034744,145.428497,128.713058,361307
24-11-2009,145.349747,147.363495,144.69725,145.529739,128.802658,548365
25-11-2009,145.282242,147.363495,144.674744,145.450989,128.732986,476365
26-11-2009,145.32724,147.374741,140.647247,142.222244,125.875336,905050
27-11-2009,141.749756,142.762253,137.44101,140.591003,124.431587,1014859
30-11-2009,141.52475,143.875992,140.872253,141.502258,125.238091,745334
01-12-2009,142.199753,144.157242,141.952255,143.054749,126.61216,815228
02-12-2009,143.797241,144.224747,141.952255,142.615997,126.223808,430009
03-12-2009,143.324753,146.125992,143.133499,143.8535,127.319061,624023
04-12-2009,143.549744,147.599747,143.099747,143.414749,126.930771,1085841
07-12-2009,144.247253,145.574738,142.705994,143.448502,126.960648,652290
08-12-2009,143.77475,146.249741,142.874756,145.709747,128.96196,1001739
09-12-2009,145.574738,148.252243,144.944748,147.442245,130.495361,990370
10-12-2009,146.283493,148.499741,145.270996,145.901001,129.131241,475396
11-12-2009,146.249741,148.207245,144.528503,144.989746,128.324722,614992
14-12-2009,146.249741,148.927246,145.124741,148.218491,131.182358,930428
15-12-2009,148.499741,149.174744,147.149734,148.274734,131.232147,880241
16-12-2009,148.027237,151.852234,148.027237,151.177231,133.801025,1174499
17-12-2009,151.874741,154.214737,150.81723,151.469727,134.059891,1371437
18-12-2009,151.874741,156.205978,150.749741,151.874741,134.418381,1949834
21-12-2009,152.977234,155.474731,152.14473,152.774734,135.21492,1499135
22-12-2009,152.999725,154.079727,150.423492,152.752228,135.195007,682898
23-12-2009,152.549728,156.374725,152.549728,155.980972,138.052673,1345677
24-12-2009,156.374725,157.274719,156.149719,156.374725,138.401169,16431
29-12-2009,157.274719,157.274719,152.594727,153.26973,135.65303,472698
30-12-2009,153.899734,155.215973,152.819733,153.258484,135.643082,341338
31-12-2009,154.102234,154.799728,152.257233,152.864731,135.294571,280813
04-01-2010,156.982224,156.982224,153.235977,156.059723,138.12236,801628
05-01-2010,157.499725,159.412216,155.249725,158.579727,140.352737,1033281
06-01-2010,159.524719,159.524719,154.822235,155.958481,138.03273,545525
07-01-2010,155.924728,156.374725,152.099731,152.448486,134.926163,602334
08-01-2010,152.999725,153.944733,149.984741,150.547241,133.243469,559480
11-01-2010,150.299728,153.202225,147.937241,148.994736,131.869385,621681
12-01-2010,149.613495,158.253479,149.613495,156.273483,138.311554,1780407
13-01-2010,157.049728,161.662216,154.169724,160.987213,142.483444,2408475
14-01-2010,162.224716,169.199707,158.692215,166.792206,147.621262,4614008
15-01-2010,167.4897,167.849701,163.394714,165.307205,146.3069,3897495
18-01-2010,166.949707,168.974701,165.149704,168.18721,148.855881,1452202
19-01-2010,166.49971,168.423462,164.024719,165.925964,146.854568,1122997
20-01-2010,166.49971,169.424698,162.56221,163.214706,144.454941,1673291
21-01-2010,163.12471,166.274704,158.917221,159.558472,141.218964,1547113
22-01-2010,157.274719,159.524719,156.374725,157.477219,139.376923,804521
25-01-2010,155.249725,158.19722,154.124725,156.30722,138.34137,806556
27-01-2010,154.799728,155.452225,146.45224,147.262238,130.336029,1223766
28-01-2010,148.499741,152.977234,147.599747,151.413483,134.010117,608032
29-01-2010,146.710999,149.624741,141.749756,145.664749,128.922165,1151904
01-02-2010,145.664749,151.874741,142.424744,150.220993,132.954742,985877
02-02-2010,152.999725,152.999725,146.699738,147.250992,130.326065,510160
03-02-2010,149.602234,151.424728,146.924744,151.154739,133.781143,597912
04-02-2010,150.749741,151.334732,146.609741,147.307236,130.375854,319880
05-02-2010,144.528503,147.318497,139.724762,144.20224,127.627739,723041
06-02-2010,null,null,null,null,null,null
08-02-2010,145.799744,148.049744,142.008499,143.234756,126.771469,478076
09-02-2010,147.712234,147.712234,146.800995,146.800995,129.92778,721899
10-02-2010,148.499741,149.174744,145.136002,145.754745,129.001801,499609
11-02-2010,146.677246,148.949738,146.677246,147.498489,130.545151,284484
15-02-2010,148.049744,149.804733,146.924744,148.443497,131.381531,327236
16-02-2010,148.859741,150.749741,147.172241,150.614731,133.303177,362996
17-02-2010,152.099731,152.662231,148.927246,150.682236,133.362946,492156
18-02-2010,150.749741,151.874741,149.624741,150.277237,133.004471,330405
19-02-2010,148.499741,151.267242,148.499741,149.849731,132.626129,461489
22-02-2010,149.624741,150.198486,149.624741,150.198486,132.934784,297956
23-02-2010,150.299728,152.560989,149.410995,151.919739,134.458206,377387
24-02-2010,150.772232,152.954727,149.849731,150.985992,133.631775,637685
25-02-2010,152.999725,152.999725,149.872238,150.783493,133.45253,439471
26-02-2010,151.469727,154.574722,149.579742,152.257233,134.756897,411382
02-03-2010,156.982224,157.927216,152.774734,157.342224,139.257446,544596
03-03-2010,159.074722,159.277222,155.733475,157.139725,139.078232,458671
04-03-2010,157.499725,157.724716,155.137222,156.02597,138.092453,316191
05-03-2010,157.499725,157.679718,153.472229,154.518478,136.758224,317409
08-03-2010,155.272232,158.174728,155.249725,156.86972,138.839233,417689
09-03-2010,157.499725,160.24472,156.937225,157.612228,139.496399,680552
10-03-2010,158.152222,159.164719,155.699722,156.937225,138.899002,518494
11-03-2010,156.937225,160.537216,156.937225,159.659714,141.308533,444551
12-03-2010,159.862213,161.077225,158.75972,159.423477,141.099472,4218802
15-03-2010,159.074722,164.24971,158.174728,163.743469,144.922897,1185530
16-03-2010,164.24971,164.924713,162.292221,163.765961,144.94281,474174
17-03-2010,165.599716,166.949707,164.092209,166.409714,147.282745,834170
18-03-2010,165.37471,165.37471,163.957214,163.957214,145.112091,304524
19-03-2010,164.474716,165.37471,162.967209,163.33847,144.564484,388720
22-03-2010,157.724716,164.924713,157.724716,163.552216,144.753647,278396
23-03-2010,164.924713,165.37471,161.00972,161.920959,143.309906,247280
25-03-2010,161.99971,163.12471,159.749725,161.785965,143.190414,453774
26-03-2010,162.899719,163.912216,160.199722,161.279724,142.742355,1002215
29-03-2010,161.459717,162.449722,159.749725,161.122223,142.602951,237044
30-03-2010,160.919724,161.324722,156.599731,158.028473,139.864792,253804
31-03-2010,157.747223,159.715973,157.499725,159.029724,140.750961,280467
01-04-2010,159.367218,163.12471,159.367218,162.235962,143.588684,374782
05-04-2010,162.730972,163.079712,160.44722,162.168472,143.528946,181306
06-04-2010,163.12471,163.12471,159.817215,160.874725,142.383911,211160
